Unnamed: 0,week_of_outbreak,state_ut,district,Disease,Cases,Deaths,day,mon,year,Latitude,Longitude,preci,LAI,Temp,is_coastal_district,Season,Fatality_Rate
2930,22nd week,West Bengal,Purulia,Cholera,30,0,5,6,2016,23.3291882,86.3672378,0.4598052919,7.0,308.668,0,Monsoon,0.0
2931,22nd week,West Bengal,Purulia,Cholera,96,0,1,6,2016,23.3291882,86.3672378,0.3100517083,,309.67,0,Monsoon,0.0
2932,22nd week,West Bengal,South 24 Parganas,Cholera,26,0,1,6,2016,22.5760669,88.42006758,0.1586993147,,304.075,1,Monsoon,0.0
2933,22nd week,Assam,Sivasagar,Cholera,235,1,22,5,2016,26.9834936,94.6394226,1.842831286,16.0,299.18,0,Summer,0.425531914893617
2935,22nd week,Karnataka,Bijapur,Cholera,86,0,6,3,2016,16.8269911,75.7175387,0.0849281048,4.0,311.212,0,Summer,0.0
2949,23rd week,Chandigarh,Chandigarh,Cholera,31,0,9,6,2016,30.72984395,76.78414567,0.08376674357,,309.1366666,0,Monsoon,0.0
2958,23rd week,Maharashtra,Jalgaon,Cholera,53,1,6,6,2016,20.84288265,75.52612464,0.002886902682,2.0,316.0933334,0,Monsoon,1.8867924528301887
2965,23rd week,Rajasthan,Udaipur,Cholera,77,0,8,6,2016,24.578721,73.6862571,0.0004823618879,,323.464,0,Monsoon,0.0
2972,23rd week,West Bengal,Purulia,Cholera,30,0,6,6,2016,23.3291882,86.3672378,0.4138951428,7.0,308.165,0,Monsoon,0.0
2988,24th week,Gujarat,Narmada,Cholera,41,1,13,6,2016,21.8678464,73.5025585,0.004507394,5.0,313.30400000000003,0,Monsoon,2.4390243902439024
3018,24th week,Chandigarh,Chandigarh,Cholera,40,0,9,6,2016,30.72984395,76.78414567,0.08376674357,,309.1366666,0,Monsoon,0.0
3023,25th week,Assam,Jorhat,Cholera,11,0,19,6,2016,26.7577925,94.2079645,1.202283481,2.0,296.68,0,Monsoon,0.0
3027,25th week,Karnataka,Bidar,Cholera,26,0,18,6,2016,18.083333,77.333333,0.06141703074,2.0,314.2,0,Monsoon,0.0
3041,25th week,West Bengal,Bankura,Cholera,56,0,19,6,2016,23.13195425,87.2073972,0.5233663577,10.0,301.19,0,Monsoon,0.0
3054,25th week,Chandigarh,Chandigarh,Cholera,51,0,9,6,2016,30.72984395,76.78414567,0.08376674357,,309.1366666,0,Monsoon,0.0
3058,26th week,Gujarat,Gandhinagar,Cholera,12,0,2,7,2016,23.2232877,72.6492267,0.6417646359,,316.06,0,Monsoon,0.0
3059,26th week,Gujarat,Kheda,Cholera,37,0,1,7,2016,22.75,72.833333,0.6336163037,4.0,316.06,0,Monsoon,0.0
3068,26th week,Madhya Pradesh,Barwani,Cholera,15,1,27,6,2016,22.0333621,74.8978374,0.293674433,2.0,311.48,0,Monsoon,6.666666666666667
3072,26th week,Madhya Pradesh,Ratlam,Cholera,66,0,24,6,2016,23.4805919,74.91931943,0.4219530301,,306.1,0,Monsoon,0.0
3077,26th week,West Bengal,North 24 Parganas,Cholera,137,0,3,7,2016,22.642931,88.8930579,0.3703167204,,297.0933334,1,Monsoon,0.0
3085,26th week,Rajasthan,Bharatpur,Cholera,14,0,20,6,2016,27.26521245,77.36912555,0.1416317695,3.0,310.36,0,Monsoon,0.0
3086,26th week,West Bengal,Bankura,Cholera,56,0,19,6,2016,23.13195425,87.2073972,0.5233663577,10.0,301.19,0,Monsoon,0.0
3087,26th week,West Bengal,South 24 Parganas,Cholera,17,0,19,6,2016,22.5760669,88.42006758,0.5914813081,12.0,302.14,1,Monsoon,0.0
3088,26th week,West Bengal,South 24 Parganas,Cholera,43,0,18,6,2016,22.5760669,88.42006758,0.5360015094,12.0,302.14,1,Monsoon,0.0
3100,27th week,Maharashtra,Aurangabad,Cholera,9,1,8,7,2016,19.877263,75.3390241,0.5391225655,0.0,,0,Monsoon,11.11111111111111
3102,27th week,Odisha,Balasore,Cholera,54,4,6,7,2016,21.5002888,86.9202627,0.8715405717,5.0,298.2,1,Monsoon,7.4074074074074066
3103,27th week,Punjab,Jalandhar,Cholera,39,0,12,7,2016,31.29201065,75.56805772,0.1381792998,8.0,304.2733334,0,Monsoon,0.0
3126,28th week,Gujarat,Surat,Cholera,21,0,7,7,2016,21.19177615,72.95441578,0.8702368697,2.0,283.16,1,Monsoon,0.0
3131,28th week,Karnataka,Bidar,Cholera,22,0,15,7,2016,18.083333,77.333333,1.193017326,4.0,302.96,0,Monsoon,0.0
3133,28th week,Karnataka,Ramanagara,Cholera,84,0,14,7,2016,12.7252766,77.2804797,0.08884931667,6.0,297.1,0,Monsoon,0.0
3135,28th week,Kerala,Malappuram,Cholera,14,2,10,7,2016,11.10684475,76.1099551,1.190482969,,,1,Monsoon,14.285714285714285
3136,28th week,Kerala,Palakkad,Cholera,58,3,3,7,2016,10.78789845,76.47408711,0.9950994206,,295.21,0,Monsoon,5.172413793103448
3137,28th week,Madhya Pradesh,Barwani,Cholera,16,0,15,7,2016,22.0333621,74.8978374,2.444454838,4.0,301.38,0,Monsoon,0.0
3145,28th week,Maharashtra,Nagpur,Cholera,858,2,12,7,2016,21.1498134,79.0820556,3.103525705,6.0,,0,Monsoon,0.2331002331002331
3150,28th week,Odisha,Rayagada,Cholera,10,2,16,7,2016,19.17209585,83.33503085,0.9703402027,11.0,302.12,0,Monsoon,20.0
3161,28th week,Rajasthan,Kota,Cholera,45,0,4,7,2016,25.1737019,75.8574194,0.5350019157,4.0,313.52,0,Monsoon,0.0
3168,29th week,Dadra And Nagar Haveli,Dadra And Nagar Haveli,Cholera,2,0,19,7,2016,20.2712521,73.0014588,0.6110899287,,300.88,0,Monsoon,0.0
3171,29th week,Gujarat,Vadodara,Cholera,47,0,21,7,2016,22.2973142,73.1942567,0.4174039821,5.0,300.52,0,Monsoon,0.0
3179,29th week,Madhya Pradesh,Ratlam,Cholera,744,1,14,7,2016,23.4805919,74.91931943,3.760360955,2.0,,0,Monsoon,0.13440860215053765
3180,29th week,Madhya Pradesh,Shajapur,Cholera,14,0,20,7,2016,23.37074105,76.62051527,0.5323417689,6.0,,0,Monsoon,0.0
3187,29th week,Punjab,Moga,Cholera,326,0,24,7,2016,30.7839866,75.16057423,0.1628037717,16.0,302.7066666,0,Monsoon,0.0
3219,30th week,Karnataka,Kalaburgi (Gulbarga),Cholera,18,0,25,7,2016,17.31506295,76.83148612,0.6289542189,3.0,,0,Monsoon,0.0
3222,30th week,Madhya Pradesh,Barwani,Cholera,17,1,22,7,2016,22.0333621,74.8978374,0.1888770529,4.0,,0,Monsoon,5.88235294117647
3223,30th week,Madhya Pradesh,Barwani,Cholera,13,0,28,7,2016,22.0333621,74.8978374,1.163442382,1.0,,0,Monsoon,0.0
3232,30th week,Odisha,Balasore,Cholera,12,0,27,7,2016,21.5002888,86.9202627,1.021858573,,,1,Monsoon,0.0
3239,30th week,Rajasthan,Pratapgarh,Cholera,49,0,29,7,2016,24.0333495,74.7801315,1.027283734,5.0,304.27,0,Monsoon,0.0
3241,30th week,Telangana,Medak,Cholera,202,1,27,7,2016,17.9375095,78.21174499,0.4383765199,,307.62,0,Monsoon,0.49504950495049505
3263,30th week,West Bengal,Purulia,Cholera,46,0,9,7,2016,23.3291882,86.3672378,0.9064950318,5.0,302.8,0,Monsoon,0.0
3275,31st week,Karnataka,Bidar,Cholera,13,0,2,8,2016,18.083333,77.333333,1.083564583,5.0,300.28000000000003,0,Monsoon,0.0
3276,31st week,Karnataka,Kolar,Cholera,28,0,3,8,2016,13.1367201,78.1337246,0.4500734702,,299.82,0,Monsoon,0.0
3278,31st week,Madhya Pradesh,Mandla,Cholera,49,6,30,7,2016,22.68536625,80.58150562,0.631774217,10.0,,0,Monsoon,12.244897959183673
3289,31st week,Rajasthan,Baran,Cholera,110,0,2,8,2016,24.91765715,76.69627663,1.636506771,6.0,,0,Monsoon,0.0
3302,31st week,Delhi,North Delhi,Cholera,26,0,5,7,2016,28.78722785,77.09809033,0.9702527936,7.0,312.82,0,Monsoon,0.0
3312,32nd week,Chhattisgarh,Janjgir,Cholera,28,0,7,8,2016,22.0090841,82.578896,1.971929241,2.0,297.12,0,Monsoon,0.0
3315,32nd week,Gujarat,Gandhinagar,Cholera,52,0,10,8,2016,23.2232877,72.6492267,0.989275788,3.0,,0,Monsoon,0.0
3316,32nd week,Gujarat,Kheda,Cholera,77,1,9,8,2016,22.75,72.833333,0.8092235402,3.0,,0,Monsoon,1.2987012987012987
3319,32nd week,Madhya Pradesh,Burhanpur,Cholera,41,0,6,8,2016,21.3118839,76.2291992,1.526418986,6.0,301.26,0,Monsoon,0.0
3320,32nd week,Madhya Pradesh,Khandwa,Cholera,121,1,9,8,2016,21.9778642,76.56882823,1.001518474,6.0,304.02,0,Monsoon,0.8264462809917356
3322,32nd week,Madhya Pradesh,Ratlam,Cholera,22,0,7,8,2016,23.4805919,74.91931943,2.313674696,4.0,,0,Monsoon,0.0
3324,32nd week,Maharashtra,Jalgaon,Cholera,46,0,8,8,2016,20.84288265,75.52612464,0.6401200408,7.0,299.62,0,Monsoon,0.0
3325,32nd week,Maharashtra,Kolhapur,Cholera,50,0,6,8,2016,16.7028412,74.2405329,1.117584664,9.0,,0,Monsoon,0.0
3364,33rd week,Gujarat,Gandhinagar,Cholera,52,0,9,8,2016,23.2232877,72.6492267,0.8092235402,3.0,,0,Monsoon,0.0
3371,33rd week,Madhya Pradesh,Ratlam,Cholera,1614,1,14,7,2016,23.4805919,74.91931943,3.760360955,2.0,,0,Monsoon,0.061957868649318466
3373,33rd week,Punjab,Jalandhar,Cholera,165,0,1,8,2016,31.29201065,75.56805772,0.5513407041,16.0,301.6466666,0,Monsoon,0.0
3404,34th week,Chhattisgarh,Korba,Cholera,7,2,18,7,2016,22.3547468,82.7110855,1.362877675,,288.5,0,Monsoon,28.57142857142857
3411,34th week,Madhya Pradesh,Ratlam,Cholera,6,0,31,7,2016,23.4805919,74.91931943,1.433377342,2.0,,0,Monsoon,0.0
3416,34th week,Rajasthan,Jaipur,Cholera,546,0,8,8,2016,26.9154576,75.8189817,0.7369537585,7.0,302.0066666,0,Monsoon,0.0
3439,35th week,Punjab,Hoshiarpur,Cholera,34,0,3,9,2016,31.60857425,75.84644247,0.2459495337,23.0,302.15000000000003,0,Monsoon,0.0
3440,35th week,Rajasthan,Udaipur,Cholera,84,7,29,8,2016,24.578721,73.6862571,0.5920455575,15.0,300.76,0,Monsoon,8.333333333333332
3454,35th week,Kerala,Palakkad,Cholera,102,0,5,7,2016,10.78789845,76.47408711,0.6394952945,4.0,295.21,0,Monsoon,0.0
3463,36th week,Chhattisgarh,Janjgir,Cholera,195,0,6,9,2016,22.0090841,82.578896,0.804016912,7.0,299.02,0,Monsoon,0.0
3464,36th week,Karnataka,Davangere,Cholera,51,0,3,9,2016,14.4679807,75.9195682,0.3197981134,10.0,,0,Monsoon,0.0
3532,38th week,Telangana,Medak,Cholera,44,0,19,9,2016,17.9375095,78.21174499,1.401271745,9.0,299.14,0,Monsoon,0.0
3542,38th week,Telangana,Medak,Cholera,250,1,27,7,2016,17.9375095,78.21174499,0.4383765199,,307.62,0,Monsoon,0.4
3546,39th week,Karnataka,Koppal,Cholera,21,0,26,9,2016,15.3484144,76.1547421,0.8230239189,4.0,,0,Monsoon,0.0
3604,40th week,Maharashtra,Nashik,Cholera,79,0,24,9,2016,20.0112475,73.7902364,1.132765083,17.0,301.38,0,Monsoon,0.0
3640,42nd week,Madhya Pradesh,Barwani,Cholera,25,1,17,10,2016,22.0333621,74.8978374,0.004007040888,11.0,306.2833334,0,Post-Monsoon,4.0
3678,44th week,Odisha,Ganjam,Cholera,44,0,26,10,2016,19.4129711,85.04710406,,15.0,299.08,1,Post-Monsoon,0.0
3703,46th week,Telangana,Medak,Cholera,59,0,19,9,2016,17.9375095,78.21174499,1.401271745,9.0,299.14,0,Monsoon,0.0
3715,47th week,Telangana,Medak,Cholera,43,0,4,10,2016,17.9375095,78.21174499,0.4295015829,13.0,300.12,0,Post-Monsoon,0.0
3796,9th week,Andhra Pradesh,Kurnool,Cholera,22,0,18,2,2015,15.8309251,78.0425373,0.0001869740084,,311.44,0,Winter,0.0
3797,9th week,Gujarat,Ahmedabad,Cholera,24,1,24,2,2015,23.0216238,72.5797068,6.17e-05,9.0,307.0566666,1,Winter,4.166666666666666
3801,9th week,Telangana,Mahabubnagar,Cholera,31,0,27,2,2015,16.69656855,77.95911462,4.45e-05,5.0,313.768,0,Winter,0.0
3846,16th week,Maharashtra,Raigad,Cholera,22,0,30,3,2015,18.4928092,73.13807095,0.1073073868,,312.37333340000004,1,Summer,0.0
3854,17th week,Karnataka,Bidar,Cholera,22,0,24,4,2015,18.083333,77.333333,0.03635194456,3.0,319.99,0,Summer,0.0
3855,17th week,Karnataka,Kalaburagi,Cholera,82,0,22,4,2015,17.166667,77.083333,0.01748067822,,317.4633334,0,Summer,0.0
3859,17th week,West Bengal,Nadia,Cholera,59,0,15,4,2015,23.48454125,88.55676307,0.2479846539,,302.016,0,Summer,0.0
3876,19th week,Karnataka,Kalburgi,Cholera,53,0,5,5,2015,17.166667,77.083333,0.01454208003,4.0,319.1433334,0,Summer,0.0
3901,20th week,West Bengal,Hooghly,Cholera,32,0,17,5,2015,22.9052114,88.3760639,0.2510897441,,304.84000000000003,0,Summer,0.0
3902,20th week,West Bengal,Hooghly,Cholera,29,0,11,5,2015,22.9052114,88.3760639,0.1465262037,15.0,304.875,0,Summer,0.0
3920,22nd week,Gujarat,Gandhi Nagar,Cholera,9,0,25,5,2015,23.06016515,72.58063822,0.0001344182891,,319.152,0,Summer,0.0
3921,22nd week,Gujarat,Gandhi Nagar,Cholera,1,0,25,5,2015,23.06016515,72.58063822,0.0001344182891,,319.152,0,Summer,0.0
3924,22nd week,Karnataka,Kalburgi,Cholera,17,0,25,5,2015,17.166667,77.083333,0.0002248964518,,317.47,0,Summer,0.0
3948,23rd week,Karnataka,Kalburgi,Cholera,22,1,7,4,2015,17.166667,77.083333,0.001001715921,,320.9633334,0,Summer,4.545454545454546
3956,24th week,Madhya Pradesh,Khargone,Cholera,44,0,10,6,2015,21.825599,75.614182,0.04586098706,,319.34000000000003,0,Monsoon,0.0
3982,25th week,Karnataka,Kalburgi,Cholera,156,0,16,6,2015,17.166667,77.083333,0.687426363,2.0,318.38,0,Monsoon,0.0
4004,26th week,Gujarat,Narmada,Cholera,15,0,24,6,2015,21.8678464,73.5025585,0.1861349374,7.0,307.94,0,Monsoon,0.0
4013,26th week,Maharashtra,Nagpur,Cholera,22,0,18,6,2015,21.1498134,79.0820556,0.8991027367,,314.75,0,Monsoon,0.0
4037,27th week,Karnataka,Belgaum,Cholera,9,0,30,6,2015,15.8572666,74.5069343,0.6720285708,10.0,299.32,0,Monsoon,0.0
4047,27th week,Madhya Pradesh,Panna,Cholera,56,2,1,7,2015,24.5,80.25,0.6532520202,8.0,304.1333334,0,Monsoon,3.571428571428571
4065,28th week,Karnataka,Bidar,Cholera,24,0,4,7,2015,18.083333,77.333333,0.02185066896,,310.7466666,0,Monsoon,0.0
4108,30th week,Chandigarh,Chandigarh,Cholera,2,0,20,7,2015,30.72984395,76.78414567,1.780779828,,301.295,0,Monsoon,0.0
4134,31st week,Chandigarh,Chandigarh,Cholera,2,0,27,7,2015,30.72984395,76.78414567,0.3373140435,,305.5,0,Monsoon,0.0
4143,31st week,Karnataka,Bidar,Cholera,15,0,27,7,2015,18.083333,77.333333,0.1431191621,,,0,Monsoon,0.0
4154,31st week,Punjab,Ludhiana,Cholera,414,4,3,8,2015,30.9090157,75.851601,0.3646139887,16.0,302.02500000000003,0,Monsoon,0.966183574879227
4166,32nd week,Chandigarh,Chandigarh,Cholera,16,0,8,8,2015,30.72984395,76.78414567,0.3686312576,15.0,302.7,0,Monsoon,0.0
4193,33rd week,Dadra And Nagar Haveli,Dadra And Nagar Haveli,Cholera,1,0,14,8,2015,20.2712521,73.0014588,0.4912155228,15.0,300.08,0,Monsoon,0.0
4209,33rd week,Madhya Pradesh,Ratlam,Cholera,878,0,2,7,2015,23.4805919,74.91931943,0.08795929723,5.0,305.495,0,Monsoon,0.0
4211,33rd week,Chandigarh,Chandigarh,Cholera,43,0,8,8,2015,30.72984395,76.78414567,0.3686312576,15.0,302.7,0,Monsoon,0.0
4232,34th week,West Bengal,Bankura,Cholera,34,0,17,8,2015,23.13195425,87.2073972,0.6686845086,6.0,302.64,0,Monsoon,0.0
4239,34th week,Madhya Pradesh,Indore,Cholera,6,0,27,7,2015,22.7665444,75.9006944,1.702143616,,,0,Monsoon,0.0
4249,35th week,Karnataka,Udupi,Cholera,7,2,22,8,2015,13.3419169,74.7473232,0.4823376214,14.0,300.61,1,Monsoon,28.57142857142857
4256,35th week,Punjab,Hoshiarpur,Cholera,18,0,26,8,2015,31.60857425,75.84644247,0.5658128235,21.0,300.4666666,0,Monsoon,0.0
4268,35th week,Madhya Pradesh,Indore,Cholera,5,0,17,8,2015,22.7665444,75.9006944,0.8161001064,13.0,,0,Monsoon,0.0
4269,35th week,Madhya Pradesh,Indore,Cholera,3,0,10,8,2015,22.7665444,75.9006944,0.4897824903,4.0,298.18,0,Monsoon,0.0
4290,36th week,West Bengal,Bankura,Cholera,62,1,29,8,2015,23.13195425,87.2073972,0.6996552503,,301.52,0,Monsoon,1.6129032258064515
4297,36th week,Rajasthan,Baran,Cholera,55,0,20,8,2015,24.91765715,76.69627663,0.9772307996,,,0,Monsoon,0.0
4365,39th week,Chandigarh,Chandigarh,Cholera,3,0,19,9,2015,30.72984395,76.78414567,0.04925346405,21.0,302.2466666,0,Monsoon,0.0
4368,39th week,Karnataka,Bagalkot,Cholera,66,0,20,9,2015,16.1853166,75.6967919,0.7026356322,5.0,304.88,0,Monsoon,0.0
4390,39th week,West Bengal,Purulia,Cholera,15,0,1,9,2015,23.3291882,86.3672378,0.7917855506,13.0,300.86,0,Monsoon,0.0
4408,40th week,Telangana,Mahbubnagar,Cholera,172,1,28,9,2015,16.7434538,77.9923191,0.1218917038,13.0,308.672,0,Monsoon,0.5813953488372093
4427,41st week,Gujarat,Anand,Cholera,72,1,6,10,2015,22.5584995,72.9625629,0.0006117987188,12.0,309.46,1,Post-Monsoon,1.3888888888888888
4523,47th week,Karnataka,Mysuru,Cholera,65,0,20,11,2015,12.3051828,76.6553609,0.7978852678,16.0,,0,Post-Monsoon,0.0
4559,49th week,West Bengal,Purulia,Cholera,31,0,29,11,2015,23.3291882,86.3672378,7.87e-05,5.0,303.04,0,Post-Monsoon,0.0
4586,51st week,Rajasthan,Jaipur,Cholera,7,0,14,12,2015,26.9154576,75.8189817,0.0001063621229,5.0,300.6433334,0,Winter,0.0
4611,2nd week,Odisha,Ganjam,Cholera,42,0,1,1,2014,19.4129711,85.04710406,,,299.916,1,Winter,0.0
4615,3rd week,Odisha,Kendrapara,Cholera,94,0,14,1,2014,20.50040085,86.43170623,0.0009299637002,6.0,299.64,1,Winter,0.0
4620,3rd week,Odisha,Ganjam,Cholera,41,0,2,1,2014,19.4129711,85.04710406,,,299.868,1,Winter,0.0
4664,14th week,West Bengal,Birbhum,Cholera,31,0,3,4,2014,24.0,87.583333,2.95e-05,9.0,310.144,0,Summer,0.0
4698,20th week,Karnataka,Mysore,Cholera,32,0,15,5,2014,12.3051828,76.6553609,0.04793818271,10.0,307.315,0,Summer,0.0
4720,22nd week,Karnataka,Davangere,Cholera,98,2,18,5,2014,14.4679807,75.9195682,0.00226386295,8.0,309.808,0,Summer,2.0408163265306123
4729,23rd week,Haryana,Gurgaon,Cholera,60,0,9,6,2014,28.42826235,77.00270015,3.86e-05,,316.1533334,0,Monsoon,0.0
4732,23rd week,Karnataka,Chitradurga,Cholera,25,0,5,6,2014,14.2266443,76.4005122,0.1300227558,8.0,304.51,0,Monsoon,0.0
4876,30th week,Punjab,Ludhiana,Cholera,63,3,22,7,2014,30.9090157,75.851601,0.2257159692,10.0,304.5666666,0,Monsoon,4.761904761904762
4877,30th week,Punjab,Patiala,Cholera,28,0,27,7,2014,30.2090874,76.33987209,0.1538627421,,304.29,0,Monsoon,0.0
4878,30th week,Punjab,Hoshiarpur,Cholera,86,0,20,7,2014,31.60857425,75.84644247,0.5101043947,,305.85,0,Monsoon,0.0
4889,30th week,Chhattisgarh,Mahasamund,Cholera,46,1,12,7,2014,21.1882332,82.48484762,0.2332988021,,302.1533334,0,Monsoon,2.1739130434782608
4899,30th week,Odisha,Khordha,Cholera,10,0,10,7,2014,20.22564715,85.56059465,0.8573744618,10.0,303.2,1,Monsoon,0.0
4922,31st week,West Bengal,Hooghly,Cholera,56,0,3,8,2014,22.9052114,88.3760639,0.5468923065,11.0,299.805,0,Monsoon,0.0
4928,31st week,West Bengal,North 24 Parganas,Cholera,290,0,18,7,2014,22.642931,88.8930579,0.7140316173,8.0,302.46,1,Monsoon,0.0
4948,32nd week,West Bengal,North 24 Parganas,Cholera,445,0,18,7,2014,22.642931,88.8930579,0.7140316173,8.0,302.46,1,Monsoon,0.0
4952,33rd week,Gujarat,Sabarkantha,Cholera,23,1,12,8,2014,24.0294885,73.0459884,1.656777275,,300.72,0,Monsoon,4.3478260869565215
4960,33rd week,Odisha,Kendrapara,Cholera,13,0,9,8,2014,20.50040085,86.43170623,1.347387979,5.0,303.1,1,Monsoon,0.0
4961,33rd week,Punjab,Ludhiana,Cholera,10,0,16,8,2014,30.9090157,75.851601,0.3254602861,17.0,301.436,0,Monsoon,0.0
4974,34th week,Karnataka,Chitradurga,Cholera,38,0,22,8,2014,14.2266443,76.4005122,0.6475434718,8.0,303.7266666,0,Monsoon,0.0
4986,34th week,West Bengal,Purulia,Cholera,67,0,18,8,2014,23.3291882,86.3672378,1.201280507,8.0,,0,Monsoon,0.0
4995,35th week,Haryana,Panchkula,Cholera,761,0,29,8,2014,30.7137692,76.868276,0.03640993686,,303.76,0,Monsoon,0.0
5007,35th week,Odisha,Cuttack,Cholera,14,0,29,8,2014,20.4686,85.8792,0.683741421,,303.56,0,Monsoon,0.0
5012,35th week,West Bengal,Hooghly,Cholera,58,0,22,8,2014,22.9052114,88.3760639,0.8979382878,12.0,300.29,0,Monsoon,0.0
5017,35th week,West Bengal,North 24 Parganas,Cholera,477,0,18,7,2014,22.642931,88.8930579,0.7140316173,8.0,302.46,1,Monsoon,0.0
5021,36th week,Assam,Lakhimpur,Cholera,59,1,4,9,2014,27.0827158,93.9978423,0.2732600276,24.0,302.944,0,Monsoon,1.694915254237288
5043,36th week,Haryana,Panchkula,Cholera,791,0,29,8,2014,30.7137692,76.868276,0.03640993686,,303.76,0,Monsoon,0.0
5055,37th week,Tamil Nadu,Cuddalore,Cholera,16,0,11,9,2014,11.7564329,79.7634644,0.06392840193,9.0,307.46,1,Monsoon,0.0
5067,37th week,Assam,Lakhimpur,Cholera,110,3,4,9,2014,27.0827158,93.9978423,0.2732600276,24.0,302.944,0,Monsoon,2.727272727272727
5068,37th week,West Bengal,Purulia,Cholera,71,0,7,9,2014,23.3291882,86.3672378,0.4035063195,15.0,300.0733334,0,Monsoon,0.0
5087,38th week,Assam,Lakhimpur,Cholera,132,4,4,9,2014,27.0827158,93.9978423,0.2732600276,24.0,302.944,0,Monsoon,3.0303030303030303
5093,39th week,Punjab,Sangrur,Cholera,94,0,23,9,2014,30.2093363,75.81842243,0.01133081453,20.0,302.30333340000004,0,Monsoon,0.0
5112,40th week,Gujarat,Vadodara,Cholera,35,0,1,10,2014,22.2973142,73.1942567,0.05149728213,13.0,305.4266666,0,Post-Monsoon,0.0
5121,40th week,West Bengal,Dakshin Dinajpur,Cholera,23,0,30,9,2014,25.38703085,88.50471505,0.1735476764,,298.3566666,0,Monsoon,0.0
5123,40th week,West Bengal,Medinipur West,Cholera,148,0,24,9,2014,22.4221814,87.3221281,0.7540796909,20.0,301.72,0,Monsoon,0.0
5144,42nd week,Odisha,Balangir,Cholera,40,1,6,10,2014,20.74978325,83.44097217,0.04293001103,23.0,303.716,0,Post-Monsoon,2.5
5154,42nd week,West Bengal,Hooghly,Cholera,372,0,26,9,2014,22.9052114,88.3760639,0.9803978433,21.0,300.3,0,Monsoon,0.0
5167,44th week,Punjab,Moga,Cholera,13,0,30,10,2014,30.7839866,75.16057423,0.0447774158,6.0,301.81,0,Post-Monsoon,0.0
5178,45th week,Bihar,East Champaran,Cholera,21,1,29,10,2014,26.5475298,84.6717583,0.04125474081,13.0,300.868,0,Post-Monsoon,4.761904761904762
5196,46th week,Gujarat,Chota Udaipur,Cholera,94,1,9,11,2014,22.3148736,74.0141067,7.7e-05,,306.9533334,0,Post-Monsoon,1.0638297872340425
5198,46th week,Kerala,Palakkad,Cholera,2,0,5,11,2014,10.78789845,76.47408711,0.8608148946,18.0,298.4533334,0,Post-Monsoon,0.0
5203,46th week,Maharashtra,Sangli,Cholera,36,0,8,11,2014,17.1726928,74.58676543,6.16e-05,,304.3333334,0,Post-Monsoon,0.0
5207,46th week,West Bengal,Hooghly,Cholera,12,0,12,11,2014,22.9052114,88.3760639,8.58e-05,11.0,302.2366666,0,Post-Monsoon,0.0
